student_id,enrollment_date,course_id,age,total_modules,modules_completed,completed,last_session_date,dropout_type,max_gap_days,total_time_min,quizzes_taken,quiz_completion_pct,avg_quiz_score
S01188,2026-04-12,COURSE_101,35,10,10,1,2026-05-07,completer,3.0,876.0,10.0,100.0,84.7
S01189,2026-01-29,COURSE_101,29,10,10,1,2026-02-19,completer,2.0,921.0,10.0,100.0,79.0
S01190,2026-03-27,COURSE_101,28,10,6,0,2026-05-10,silent_dropout,8.0,373.0,6.0,60.0,71.5
S01191,2026-03-22,COURSE_101,21,10,10,1,2026-04-11,completer,3.0,845.0,10.0,100.0,69.7
S01192,2026-01-21,COURSE_101,26,10,6,0,2026-03-14,silent_dropout,16.0,376.0,6.0,60.0,55.0
S01193,2026-03-02,COURSE_101,28,10,10,1,2026-03-22,completer,2.0,932.0,10.0,100.0,72.4
S01194,2026-03-20,COURSE_101,38,10,6,0,2026-05-04,silent_dropout,12.0,292.0,6.0,60.0,74.66666666666667
S01195,2026-02-20,COURSE_101,25,10,10,1,2026-03-12,completer,3.0,893.0,10.0,100.0,80.6
S01196,2026-01-16,COURSE_101,18,10,2,0,2026-01-19,explicit_dropout,2.0,33.0,2.0,20.0,57.0
S01197,2026-03-28,COURSE_101,19,10,2,0,2026-03-30,explicit_dropout,1.0,23.0,2.0,20.0,59.5
S01198,2026-01-09,COURSE_101,38,10,2,0,2026-01-12,explicit_dropout,1.0,21.0,2.0,20.0,75.5
S01199,2026-03-11,COURSE_101,40,10,8,0,2026-05-19,silent_dropout,15.0,555.0,8.0,80.0,75.625
S01200,2026-01-29,COURSE_101,42,10,10,1,2026-02-18,completer,2.0,1073.0,10.0,100.0,89.1
S01201,2026-04-19,COURSE_101,23,10,5,0,2026-06-01,silent_dropout,14.0,419.0,5.0,50.0,75.6
S01202,2026-02-24,COURSE_101,34,10,10,1,2026-03-18,completer,3.0,708.0,10.0,100.0,69.6
S01203,2026-01-09,COURSE_101,18,10,10,1,2026-02-02,completer,3.0,891.0,10.0,100.0,88.4
S01204,2026-02-14,COURSE_101,25,10,10,1,2026-03-06,completer,3.0,918.0,10.0,100.0,89.0
S01205,2026-05-26,COURSE_101,36,10,10,1,2026-06-14,completer,3.0,717.0,10.0,100.0,73.6
S01206,2026-05-20,COURSE_101,39,10,3,0,2026-06-21,silent_dropout,15.0,252.0,3.0,30.0,62.666666666666664
S01207,2026-03-21,COURSE_101,19,10,3,0,2026-04-26,silent_dropout,17.0,199.0,3.0,30.0,75.33333333333333
S01208,2026-01-23,COURSE_101,42,10,10,1,2026-02-14,completer,3.0,1012.0,10.0,100.0,73.3
S01209,2026-03-13,COURSE_101,22,10,10,1,2026-04-03,completer,2.0,971.0,10.0,100.0,68.9
S01210,2026-04-05,COURSE_101,19,10,1,0,2026-04-07,explicit_dropout,0.0,18.0,1.0,10.0,54.0
S01211,2026-05-11,COURSE_101,24,10,10,1,2026-05-31,completer,3.0,834.0,10.0,100.0,69.5
S01212,2026-02-05,COURSE_101,25,10,10,1,2026-02-26,completer,3.0,1054.0,10.0,100.0,71.9
S01213,2026-03-15,COURSE_101,43,10,10,1,2026-04-05,completer,2.0,1096.0,10.0,100.0,73.6
S01214,2026-05-14,COURSE_101,26,10,8,0,2026-07-19,silent_dropout,13.0,417.0,8.0,80.0,67.75
S01215,2026-01-06,COURSE_101,31,10,2,0,2026-01-23,silent_dropout,9.0,71.0,2.0,20.0,82.0
S01216,2026-01-17,COURSE_101,21,10,10,1,2026-02-11,completer,3.0,888.0,10.0,100.0,65.5
S01217,2026-02-16,COURSE_101,23,10,10,1,2026-03-11,completer,3.0,1259.0,10.0,100.0,68.4
S01218,2026-03-13,COURSE_101,43,10,5,0,2026-04-24,silent_dropout,12.0,327.0,5.0,50.0,80.0
S01219,2026-04-03,COURSE_101,21,10,4,0,2026-05-12,silent_dropout,13.0,242.0,4.0,40.0,67.5
S01220,2026-01-01,COURSE_101,25,10,10,1,2026-01-20,completer,3.0,915.0,10.0,100.0,81.2
S01221,2026-02-08,COURSE_101,18,10,0,0,2026-02-08,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01222,2026-01-19,COURSE_101,28,10,10,1,2026-02-12,completer,3.0,911.0,10.0,100.0,79.2
S01223,2026-03-27,COURSE_101,21,10,10,1,2026-04-26,completer,3.0,1014.0,10.0,100.0,72.0
S01224,2026-04-23,COURSE_101,38,10,1,0,2026-04-24,explicit_dropout,0.0,11.0,1.0,10.0,66.0
S01225,2026-02-20,COURSE_101,42,10,10,1,2026-03-10,completer,3.0,852.0,10.0,100.0,81.7
S01226,2026-04-26,COURSE_101,24,10,8,0,2026-06-24,silent_dropout,11.0,303.0,8.0,80.0,75.75
S01227,2026-02-22,COURSE_101,40,10,10,1,2026-03-16,completer,3.0,1058.0,10.0,100.0,70.4
S01228,2026-01-11,COURSE_101,35,10,10,1,2026-01-27,completer,3.0,724.0,10.0,100.0,83.6
S01229,2026-02-16,COURSE_101,30,10,2,0,2026-02-19,explicit_dropout,1.0,25.0,2.0,20.0,65.0
S01230,2026-03-02,COURSE_101,38,10,10,1,2026-03-22,completer,2.0,986.0,10.0,100.0,81.7
S01231,2026-05-06,COURSE_101,35,10,2,0,2026-05-10,explicit_dropout,2.0,24.0,2.0,20.0,48.5
S01232,2026-05-27,COURSE_101,28,10,10,1,2026-06-21,completer,3.0,911.0,10.0,100.0,85.1
S01233,2026-03-03,COURSE_101,38,10,10,1,2026-03-23,completer,2.0,1070.0,10.0,100.0,89.1
S01234,2026-01-21,COURSE_101,25,10,10,1,2026-02-14,completer,3.0,1043.0,10.0,100.0,84.4
S01235,2026-05-08,COURSE_101,44,10,2,0,2026-06-03,silent_dropout,12.0,226.0,2.0,20.0,64.5
S01236,2026-02-07,COURSE_101,19,10,10,1,2026-02-28,completer,3.0,1133.0,10.0,100.0,83.5
S01237,2026-05-29,COURSE_101,22,10,0,0,2026-05-29,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01238,2026-05-26,COURSE_101,19,10,10,1,2026-06-16,completer,3.0,807.0,10.0,100.0,85.4
S01239,2026-01-27,COURSE_101,32,10,2,0,2026-01-30,explicit_dropout,2.0,14.0,2.0,20.0,59.0
S01240,2026-04-12,COURSE_101,21,10,10,1,2026-05-04,completer,2.0,1000.0,10.0,100.0,81.7
S01241,2026-05-12,COURSE_101,29,10,2,0,2026-05-16,explicit_dropout,2.0,36.0,2.0,20.0,59.0
S01242,2026-05-27,COURSE_101,18,10,6,0,2026-07-13,silent_dropout,13.0,266.0,6.0,60.0,65.66666666666667
S01243,2026-02-09,COURSE_101,35,10,7,0,2026-04-12,silent_dropout,13.0,377.0,7.0,70.0,67.0
S01244,2026-04-02,COURSE_101,23,10,7,0,2026-06-05,silent_dropout,13.0,477.0,7.0,70.0,67.57142857142857
S01245,2026-03-14,COURSE_101,36,10,4,0,2026-04-18,silent_dropout,9.0,231.0,4.0,40.0,68.25
S01246,2026-02-10,COURSE_101,42,10,3,0,2026-03-11,silent_dropout,11.0,244.0,3.0,30.0,77.66666666666667
S01247,2026-03-07,COURSE_101,43,10,10,1,2026-03-24,completer,2.0,750.0,10.0,100.0,77.2
S01248,2026-01-07,COURSE_101,25,10,10,1,2026-01-23,completer,2.0,813.0,10.0,100.0,90.3
S01249,2026-04-03,COURSE_101,39,10,1,0,2026-04-04,explicit_dropout,0.0,15.0,1.0,10.0,57.0
S01250,2026-04-05,COURSE_101,41,10,7,0,2026-06-06,silent_dropout,14.0,398.0,7.0,70.0,74.42857142857143
S01251,2026-01-20,COURSE_101,42,10,6,0,2026-03-11,silent_dropout,13.0,309.0,6.0,60.0,60.666666666666664
S01252,2026-04-16,COURSE_101,21,10,10,1,2026-05-10,completer,2.0,1111.0,10.0,100.0,87.2
S01253,2026-03-18,COURSE_101,19,10,10,1,2026-04-10,completer,3.0,1090.0,10.0,100.0,74.6
S01254,2026-03-06,COURSE_101,42,10,10,1,2026-03-24,completer,3.0,783.0,10.0,100.0,64.8
S01255,2026-02-08,COURSE_101,30,10,2,0,2026-03-01,silent_dropout,13.0,115.0,2.0,20.0,60.5
S01256,2026-05-25,COURSE_101,30,10,10,1,2026-06-17,completer,3.0,933.0,10.0,100.0,69.2
S01257,2026-01-05,COURSE_101,18,10,10,1,2026-01-22,completer,1.0,1119.0,10.0,100.0,79.5
S01258,2026-01-07,COURSE_101,28,10,10,1,2026-01-25,completer,3.0,661.0,10.0,100.0,74.7
S01259,2026-04-17,COURSE_101,25,10,10,1,2026-05-03,completer,2.0,892.0,10.0,100.0,83.2
S01260,2026-05-04,COURSE_101,32,10,4,0,2026-06-02,silent_dropout,8.0,261.0,4.0,40.0,64.5
S01261,2026-02-09,COURSE_101,28,10,10,1,2026-03-05,completer,3.0,865.0,10.0,100.0,78.4
S01262,2026-05-05,COURSE_101,29,10,8,0,2026-07-02,silent_dropout,10.0,460.0,8.0,80.0,56.875
S01263,2026-05-11,COURSE_101,32,10,10,1,2026-05-31,completer,2.0,862.0,10.0,100.0,78.6
S01264,2026-01-05,COURSE_101,23,10,10,1,2026-01-24,completer,3.0,615.0,10.0,100.0,71.3
S01265,2026-03-25,COURSE_101,40,10,10,1,2026-04-21,completer,3.0,1193.0,10.0,100.0,66.7
S01266,2026-02-14,COURSE_101,40,10,10,1,2026-02-27,completer,2.0,951.0,10.0,100.0,84.3
S01267,2026-05-13,COURSE_101,24,10,10,1,2026-06-05,completer,1.0,1330.0,10.0,100.0,85.8
S01268,2026-01-28,COURSE_101,30,10,10,1,2026-02-21,completer,3.0,944.0,10.0,100.0,70.0
S01269,2026-04-14,COURSE_101,25,10,8,0,2026-06-16,silent_dropout,13.0,431.0,8.0,80.0,70.75
S01270,2026-05-15,COURSE_101,25,10,10,1,2026-06-06,completer,3.0,986.0,10.0,100.0,81.3
S01271,2026-03-07,COURSE_101,33,10,8,0,2026-05-21,silent_dropout,15.0,384.0,8.0,80.0,58.875
S01272,2026-05-16,COURSE_101,44,10,2,0,2026-05-19,explicit_dropout,1.0,26.0,2.0,20.0,58.5
S01273,2026-04-23,COURSE_101,32,10,5,0,2026-06-07,silent_dropout,11.0,372.0,5.0,50.0,79.6
S01274,2026-05-08,COURSE_101,20,10,10,1,2026-06-01,completer,3.0,938.0,10.0,100.0,86.5
S01275,2026-05-03,COURSE_101,32,10,10,1,2026-05-24,completer,3.0,831.0,10.0,100.0,71.6
S01276,2026-04-27,COURSE_101,38,10,10,1,2026-05-21,completer,2.0,951.0,10.0,100.0,90.9
S01277,2026-03-09,COURSE_101,39,10,10,1,2026-03-28,completer,3.0,880.0,10.0,100.0,77.2
S01278,2026-04-12,COURSE_101,31,10,2,0,2026-04-14,explicit_dropout,1.0,21.0,2.0,20.0,68.5
S01279,2026-04-07,COURSE_101,43,10,10,1,2026-04-29,completer,2.0,1025.0,10.0,100.0,94.2
S01280,2026-03-22,COURSE_101,22,10,10,1,2026-04-15,completer,3.0,999.0,10.0,100.0,88.7
S01281,2026-03-26,COURSE_101,21,10,3,0,2026-04-23,silent_dropout,11.0,173.0,3.0,30.0,59.0
S01282,2026-04-20,COURSE_101,34,10,5,0,2026-06-06,silent_dropout,11.0,366.0,5.0,50.0,68.4
S01283,2026-02-01,COURSE_101,20,10,4,0,2026-03-06,silent_dropout,11.0,264.0,4.0,40.0,75.75
S01284,2026-03-19,COURSE_101,34,10,10,1,2026-04-12,completer,3.0,928.0,10.0,100.0,80.1
S01285,2026-04-27,COURSE_101,42,10,10,1,2026-05-20,completer,3.0,933.0,10.0,100.0,90.6
S01286,2026-03-13,COURSE_101,28,10,10,1,2026-04-04,completer,2.0,1188.0,10.0,100.0,80.7
S01287,2026-05-11,COURSE_101,40,10,10,1,2026-05-28,completer,2.0,994.0,10.0,100.0,68.0
S01288,2026-04-14,COURSE_101,19,10,10,1,2026-05-10,completer,3.0,735.0,10.0,100.0,69.0
S01289,2026-01-08,COURSE_101,31,10,10,1,2026-02-01,completer,3.0,1221.0,10.0,100.0,79.4
S01290,2026-01-28,COURSE_101,35,10,10,1,2026-02-18,completer,3.0,896.0,10.0,100.0,89.0
S01291,2026-05-30,COURSE_101,42,10,10,1,2026-06-22,completer,3.0,661.0,10.0,100.0,74.9
S01292,2026-05-18,COURSE_101,31,10,10,1,2026-06-07,completer,1.0,1144.0,10.0,100.0,75.8
S01293,2026-01-15,COURSE_101,23,10,2,0,2026-02-02,silent_dropout,8.0,178.0,2.0,20.0,87.5
S01294,2026-02-01,COURSE_101,39,10,6,0,2026-03-23,silent_dropout,10.0,323.0,6.0,60.0,62.333333333333336
S01295,2026-05-22,COURSE_101,24,10,7,0,2026-07-17,silent_dropout,11.0,356.0,7.0,70.0,71.85714285714286
S01296,2026-03-15,COURSE_101,23,10,10,1,2026-03-30,completer,3.0,1084.0,10.0,100.0,74.5
S01297,2026-05-25,COURSE_101,42,10,10,1,2026-06-19,completer,2.0,1290.0,10.0,100.0,90.4
S01298,2026-04-16,COURSE_101,18,10,10,1,2026-05-04,completer,3.0,1036.0,10.0,100.0,73.8
S01299,2026-01-13,COURSE_101,24,10,3,0,2026-02-11,silent_dropout,14.0,245.0,3.0,30.0,60.666666666666664
S01300,2026-01-20,COURSE_101,18,10,2,0,2026-02-13,silent_dropout,13.0,87.0,2.0,20.0,82.0
S01301,2026-02-12,COURSE_101,22,10,10,1,2026-03-03,completer,3.0,879.0,10.0,100.0,76.8
S01302,2026-04-08,COURSE_101,22,10,0,0,2026-04-08,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01303,2026-04-23,COURSE_101,31,10,10,1,2026-05-12,completer,3.0,788.0,10.0,100.0,85.1
S01304,2026-01-18,COURSE_101,28,10,10,1,2026-02-08,completer,3.0,828.0,10.0,100.0,81.4
S01305,2026-01-19,COURSE_101,40,10,8,0,2026-03-25,silent_dropout,12.0,453.0,8.0,80.0,63.375
S01306,2026-05-06,COURSE_101,38,10,1,0,2026-05-07,explicit_dropout,0.0,16.0,1.0,10.0,53.0
S01307,2026-01-12,COURSE_101,36,10,6,0,2026-03-01,silent_dropout,14.0,462.0,6.0,60.0,75.5
S01308,2026-03-31,COURSE_101,35,10,2,0,2026-04-13,silent_dropout,9.0,88.0,2.0,20.0,84.0
S01309,2026-04-11,COURSE_101,38,10,10,1,2026-05-06,completer,3.0,654.0,10.0,100.0,81.8
S01310,2026-04-17,COURSE_101,36,10,7,0,2026-06-09,silent_dropout,10.0,253.0,7.0,70.0,56.142857142857146
S01311,2026-03-04,COURSE_101,37,10,10,1,2026-03-31,completer,3.0,1118.0,10.0,100.0,68.5
S01312,2026-01-03,COURSE_101,39,10,0,0,2026-01-03,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01313,2026-02-13,COURSE_101,20,10,10,1,2026-03-02,completer,2.0,1140.0,10.0,100.0,81.2
S01314,2026-02-07,COURSE_101,26,10,3,0,2026-03-03,silent_dropout,9.0,216.0,3.0,30.0,75.66666666666667
S01315,2026-04-13,COURSE_101,25,10,10,1,2026-05-03,completer,2.0,949.0,10.0,100.0,81.9
S01316,2026-01-28,COURSE_101,20,10,8,0,2026-04-04,silent_dropout,14.0,316.0,8.0,80.0,56.375
S01317,2026-03-30,COURSE_101,29,10,10,1,2026-04-16,completer,3.0,860.0,10.0,100.0,66.0
S01318,2026-03-30,COURSE_101,36,10,3,0,2026-05-05,silent_dropout,14.0,199.0,3.0,30.0,72.0
S01319,2026-01-06,COURSE_101,37,10,10,1,2026-01-26,completer,3.0,986.0,10.0,100.0,84.9
S01320,2026-01-27,COURSE_101,32,10,10,1,2026-02-15,completer,3.0,999.0,10.0,100.0,88.2
S01321,2026-05-16,COURSE_101,30,10,10,1,2026-06-09,completer,2.0,943.0,10.0,100.0,77.9
S01322,2026-04-30,COURSE_101,18,10,10,1,2026-05-21,completer,3.0,802.0,10.0,100.0,78.6
S01323,2026-01-09,COURSE_101,31,10,1,0,2026-01-10,explicit_dropout,0.0,14.0,1.0,10.0,44.0
S01324,2026-05-20,COURSE_101,35,10,10,1,2026-06-10,completer,3.0,867.0,10.0,100.0,85.8
S01325,2026-04-24,COURSE_101,23,10,0,0,2026-04-24,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01326,2026-05-06,COURSE_101,23,10,10,1,2026-06-01,completer,3.0,836.0,10.0,100.0,70.4
S01327,2026-01-01,COURSE_101,31,10,10,1,2026-01-21,completer,3.0,969.0,10.0,100.0,88.6
S01328,2026-03-20,COURSE_101,39,10,3,0,2026-04-14,silent_dropout,8.0,229.0,3.0,30.0,77.0
S01329,2026-01-19,COURSE_101,19,10,6,0,2026-03-11,silent_dropout,14.0,542.0,6.0,60.0,65.16666666666667
S01330,2026-03-14,COURSE_101,26,10,10,1,2026-04-01,completer,2.0,1048.0,10.0,100.0,74.7
S01331,2026-03-11,COURSE_101,40,10,5,0,2026-04-14,silent_dropout,7.0,464.0,5.0,50.0,59.2
S01332,2026-01-02,COURSE_101,35,10,5,0,2026-02-13,silent_dropout,10.0,349.0,5.0,50.0,66.2
S01333,2026-03-23,COURSE_101,23,10,10,1,2026-04-08,completer,2.0,887.0,10.0,100.0,76.7
S01334,2026-04-28,COURSE_101,37,10,2,0,2026-05-01,explicit_dropout,1.0,24.0,2.0,20.0,52.5
S01335,2026-02-14,COURSE_101,32,10,0,0,2026-02-14,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01336,2026-05-17,COURSE_101,30,10,3,0,2026-06-19,silent_dropout,13.0,330.0,3.0,30.0,70.0
S01337,2026-02-22,COURSE_101,44,10,10,1,2026-03-16,completer,2.0,950.0,10.0,100.0,72.1
S01338,2026-03-04,COURSE_101,27,10,3,0,2026-03-30,silent_dropout,16.0,81.0,3.0,30.0,78.0
S01339,2026-03-23,COURSE_101,35,10,10,1,2026-04-17,completer,3.0,997.0,10.0,100.0,83.8
S01340,2026-02-27,COURSE_101,25,10,10,1,2026-03-21,completer,3.0,912.0,10.0,100.0,70.1
S01341,2026-01-28,COURSE_101,24,10,10,1,2026-02-20,completer,3.0,815.0,10.0,100.0,88.0
S01342,2026-05-29,COURSE_101,43,10,10,1,2026-06-18,completer,3.0,745.0,10.0,100.0,88.7
S01343,2026-05-27,COURSE_101,19,10,0,0,2026-05-27,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01344,2026-01-29,COURSE_101,23,10,7,0,2026-03-22,silent_dropout,13.0,416.0,7.0,70.0,68.71428571428571
S01345,2026-05-24,COURSE_101,29,10,8,0,2026-07-14,silent_dropout,9.0,327.0,7.0,70.0,66.14285714285714
S01346,2026-03-17,COURSE_101,20,10,10,1,2026-04-03,completer,2.0,861.0,10.0,100.0,65.0
S01347,2026-03-22,COURSE_101,40,10,10,1,2026-04-13,completer,3.0,822.0,10.0,100.0,68.3
S01348,2026-01-22,COURSE_101,31,10,10,1,2026-02-14,completer,3.0,516.0,10.0,100.0,86.6
S01349,2026-03-23,COURSE_101,38,10,1,0,2026-03-24,explicit_dropout,0.0,8.0,1.0,10.0,68.0
S01350,2026-04-28,COURSE_101,33,10,10,1,2026-05-18,completer,3.0,1013.0,10.0,100.0,69.4
S01351,2026-01-22,COURSE_101,31,10,0,0,2026-01-22,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01352,2026-04-04,COURSE_101,36,10,2,0,2026-04-28,silent_dropout,10.0,128.0,2.0,20.0,63.5
S01353,2026-03-09,COURSE_101,25,10,10,1,2026-03-25,completer,2.0,888.0,10.0,100.0,79.6
S01354,2026-05-30,COURSE_101,25,10,8,0,2026-07-27,silent_dropout,9.0,445.0,8.0,80.0,73.75
S01355,2026-03-11,COURSE_101,40,10,10,1,2026-03-30,completer,2.0,1047.0,10.0,100.0,70.5
S01356,2026-01-15,COURSE_101,21,10,0,0,2026-01-15,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01357,2026-04-19,COURSE_101,29,10,1,0,2026-04-21,explicit_dropout,0.0,6.0,1.0,10.0,54.0
S01358,2026-04-27,COURSE_101,41,10,10,1,2026-05-15,completer,1.0,1211.0,10.0,100.0,71.7
S01359,2026-04-29,COURSE_101,21,10,10,1,2026-05-21,completer,3.0,794.0,10.0,100.0,76.8
S01360,2026-04-11,COURSE_101,40,10,3,0,2026-05-14,silent_dropout,16.0,250.0,3.0,30.0,67.66666666666667
S01361,2026-03-18,COURSE_101,31,10,2,0,2026-03-20,explicit_dropout,1.0,33.0,2.0,20.0,62.0
S01362,2026-03-11,COURSE_101,19,10,10,1,2026-03-30,completer,2.0,969.0,10.0,100.0,68.3
S01363,2026-03-21,COURSE_101,18,10,5,0,2026-04-29,silent_dropout,15.0,284.0,5.0,50.0,72.8
S01364,2026-02-18,COURSE_101,29,10,2,0,2026-03-09,silent_dropout,9.0,153.0,2.0,20.0,80.0
S01365,2026-04-10,COURSE_101,37,10,8,0,2026-06-21,silent_dropout,16.0,439.0,8.0,80.0,58.5
S01366,2026-01-02,COURSE_101,42,10,10,1,2026-01-26,completer,3.0,813.0,10.0,100.0,84.6
S01367,2026-01-31,COURSE_101,20,10,3,0,2026-03-10,silent_dropout,16.0,158.0,3.0,30.0,61.0
S01368,2026-04-08,COURSE_101,26,10,1,0,2026-04-10,explicit_dropout,0.0,15.0,1.0,10.0,67.0
S01369,2026-04-15,COURSE_101,41,10,10,1,2026-05-07,completer,2.0,906.0,10.0,100.0,80.1
S01370,2026-03-29,COURSE_101,28,10,10,1,2026-04-20,completer,3.0,979.0,10.0,100.0,81.8
S01371,2026-03-02,COURSE_101,42,10,0,0,2026-03-02,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01372,2026-01-28,COURSE_101,22,10,10,1,2026-02-20,completer,2.0,882.0,10.0,100.0,76.6
S01373,2026-04-16,COURSE_101,38,10,1,0,2026-04-18,explicit_dropout,0.0,16.0,1.0,10.0,63.0
S01374,2026-05-10,COURSE_101,19,10,10,1,2026-05-31,completer,3.0,891.0,10.0,100.0,73.7
S01375,2026-04-05,COURSE_101,21,10,10,1,2026-04-23,completer,3.0,802.0,10.0,100.0,82.7
S01376,2026-03-23,COURSE_101,34,10,1,0,2026-03-25,explicit_dropout,0.0,19.0,1.0,10.0,59.0
S01377,2026-05-10,COURSE_101,28,10,10,1,2026-06-03,completer,3.0,828.0,10.0,100.0,68.0
S01378,2026-02-09,COURSE_101,23,10,10,1,2026-02-27,completer,3.0,862.0,10.0,100.0,69.9
S01379,2026-02-24,COURSE_101,18,10,10,1,2026-03-15,completer,3.0,804.0,10.0,100.0,76.2
S01380,2026-05-22,COURSE_101,21,10,5,0,2026-07-02,silent_dropout,11.0,311.0,5.0,50.0,67.8
S01381,2026-01-23,COURSE_101,41,10,10,1,2026-02-13,completer,3.0,902.0,10.0,100.0,75.8
S01382,2026-02-24,COURSE_101,18,10,10,1,2026-03-19,completer,3.0,742.0,10.0,100.0,75.4
S01383,2026-04-25,COURSE_101,27,10,1,0,2026-04-27,explicit_dropout,0.0,7.0,1.0,10.0,58.0
S01384,2026-03-21,COURSE_101,21,10,10,1,2026-04-14,completer,2.0,676.0,10.0,100.0,82.5
S01385,2026-05-26,COURSE_101,25,10,2,0,2026-06-11,silent_dropout,6.0,80.0,2.0,20.0,70.0
S01386,2026-05-06,COURSE_101,37,10,10,1,2026-05-21,completer,1.0,1215.0,10.0,100.0,77.2
S01387,2026-01-08,COURSE_101,37,10,6,0,2026-03-08,silent_dropout,15.0,205.0,6.0,60.0,61.333333333333336
S01388,2026-01-05,COURSE_101,31,10,10,1,2026-01-28,completer,3.0,649.0,10.0,100.0,68.4
S01389,2026-04-10,COURSE_101,30,10,1,0,2026-04-12,explicit_dropout,0.0,6.0,1.0,10.0,56.0
S01390,2026-02-26,COURSE_101,36,10,10,1,2026-03-21,completer,3.0,952.0,10.0,100.0,70.9
S01391,2026-01-11,COURSE_101,28,10,10,1,2026-02-03,completer,3.0,915.0,10.0,100.0,77.4
S01392,2026-03-18,COURSE_101,23,10,10,1,2026-04-10,completer,3.0,767.0,10.0,100.0,85.4
S01393,2026-01-28,COURSE_101,39,10,10,1,2026-02-23,completer,3.0,876.0,10.0,100.0,69.1
S01394,2026-05-08,COURSE_101,44,10,10,1,2026-05-27,completer,2.0,877.0,10.0,100.0,70.3
S01395,2026-01-25,COURSE_101,19,10,10,1,2026-02-09,completer,2.0,824.0,10.0,100.0,70.3
S01396,2026-01-22,COURSE_101,21,10,3,0,2026-02-12,silent_dropout,9.0,112.0,3.0,30.0,64.0
S01397,2026-02-24,COURSE_101,24,10,10,1,2026-03-18,completer,3.0,908.0,10.0,100.0,85.6
S01398,2026-03-09,COURSE_101,39,10,10,1,2026-03-29,completer,2.0,1205.0,10.0,100.0,71.0
S01399,2026-05-17,COURSE_101,31,10,7,0,2026-07-14,silent_dropout,11.0,421.0,7.0,70.0,66.57142857142857
S01400,2026-01-14,COURSE_101,42,10,4,0,2026-02-13,silent_dropout,9.0,255.0,4.0,40.0,60.25
S01401,2026-01-24,COURSE_101,39,10,10,1,2026-02-13,completer,3.0,907.0,10.0,100.0,87.0
S01402,2026-05-15,COURSE_101,24,10,10,1,2026-06-07,completer,3.0,688.0,10.0,100.0,85.5
S01403,2026-02-25,COURSE_101,21,10,10,1,2026-03-16,completer,3.0,936.0,10.0,100.0,77.6
S01404,2026-05-25,COURSE_101,33,10,3,0,2026-06-25,silent_dropout,16.0,152.0,3.0,30.0,72.0
S01405,2026-04-02,COURSE_101,28,10,5,0,2026-05-12,silent_dropout,11.0,373.0,5.0,50.0,65.6
S01406,2026-02-26,COURSE_101,18,10,10,1,2026-03-16,completer,3.0,861.0,10.0,100.0,78.6
S01407,2026-03-08,COURSE_101,43,10,3,0,2026-04-09,silent_dropout,14.0,261.0,3.0,30.0,70.33333333333333
S01408,2026-01-17,COURSE_101,19,10,6,0,2026-03-10,silent_dropout,13.0,330.0,6.0,60.0,59.166666666666664
S01409,2026-03-08,COURSE_101,43,10,5,0,2026-04-19,silent_dropout,13.0,269.0,5.0,50.0,62.8
S01410,2026-03-31,COURSE_101,44,10,2,0,2026-04-02,explicit_dropout,1.0,17.0,2.0,20.0,74.5
S01411,2026-01-13,COURSE_101,28,10,10,1,2026-02-02,completer,3.0,1056.0,10.0,100.0,85.9
S01412,2026-05-17,COURSE_101,36,10,10,1,2026-06-06,completer,2.0,967.0,10.0,100.0,79.6
S01413,2026-01-24,COURSE_101,25,10,10,1,2026-02-15,completer,3.0,829.0,10.0,100.0,86.4
S01414,2026-03-24,COURSE_101,31,10,10,1,2026-04-15,completer,3.0,989.0,10.0,100.0,73.2
S01415,2026-05-12,COURSE_101,26,10,10,1,2026-05-29,completer,2.0,820.0,10.0,100.0,77.1
S01416,2026-05-22,COURSE_101,31,10,1,0,2026-05-24,explicit_dropout,0.0,17.0,1.0,10.0,50.0
S01417,2026-01-09,COURSE_101,43,10,10,1,2026-01-30,completer,3.0,709.0,10.0,100.0,79.8
S01418,2026-03-02,COURSE_101,37,10,10,1,2026-03-26,completer,3.0,905.0,10.0,100.0,75.6
S01419,2026-02-02,COURSE_101,32,10,10,1,2026-02-25,completer,3.0,977.0,10.0,100.0,85.4
S01420,2026-02-05,COURSE_101,22,10,2,0,2026-02-08,explicit_dropout,2.0,18.0,2.0,20.0,63.5
S01421,2026-01-17,COURSE_101,33,10,10,1,2026-02-05,completer,3.0,953.0,10.0,100.0,66.3
S01422,2026-03-15,COURSE_101,19,10,10,1,2026-04-08,completer,3.0,1163.0,10.0,100.0,83.0
S01423,2026-03-06,COURSE_101,20,10,10,1,2026-03-30,completer,3.0,693.0,10.0,100.0,79.3
S01424,2026-04-29,COURSE_101,31,10,10,1,2026-05-22,completer,3.0,964.0,10.0,100.0,88.3
S01425,2026-01-24,COURSE_101,27,10,1,0,2026-01-25,explicit_dropout,0.0,10.0,1.0,10.0,66.0
